Source List,Entity Number,SDN Type,Programs,Name,Title,Address,City,State/Province,Postal Code,Country,Federal Register Notice,Effective Date,Date Lifted/Waived/Expired,Standard Order,License Requirement,License Policy,Call Sign,Vessel Type,Gross Tonnage,Gross Register Tonnage,Vessel Flag,Vessel Owner,Remarks/Notes,Address Number,Address Remarks,Alternate Number,Alternate Type,Alternate Name,Alternate Remarks,Web Link,,,,
EL,,,,State Enterprise Evpatoria Sea Commercial Port,,"1, Moryakov Sq, Yvepatoriya",Crimea,,97408,Ukraine,80 FR 52963,9/2/2015,,,For all items subject to the EAR.  (See §744.11 of the EAR),Presumption of denial.,,,,,,,,,,,,Port of Evpatoria; Port of Yevpatoria; Seaport of Yevpatoriya; Yevpatoria Commercial Seaport; Yevpatoria Merchant Sea Port; Yevpatoria Sea Port; Yevpatoriya Commercial Sea Port; Yevpatoriya Sea Port,,http://www.bis.doc.gov/entities.default.htm,,,,
EL,,,,State Enterprise Evpatoria Sea Commercial Port,,"1 Moryakov Sq., Yevpatoria",Crimea,,97416,Ukraine,80 FR 52963,9/2/2015,,,For all items subject to the EAR.  (See §744.11 of the EAR),Presumption of denial.,,,,,,,,,,,,Port of Evpatoria; Port of Yevpatoria; Seaport of Yevpatoriya; Yevpatoria Commercial Seaport; Yevpatoria Merchant Sea Port; Yevpatoria Sea Port; Yevpatoriya Commercial Sea Port; Yevpatoriya Sea Port,,http://www.bis.doc.gov/entities.default.htm,,,,
EL,,,,State Enterprise Evpatoria Sea Commercial Port,,"1 Moryakov Sq, Yevpatoriya",Crimea,,97416,Ukraine,80 FR 52963,9/2/2015,,,For all items subject to the EAR.  (See §744.11 of the EAR),Presumption of denial.,,,,,,,,,,,,Port of Evpatoria; Port of Yevpatoria; Seaport of Yevpatoriya; Yevpatoria Commercial Seaport; Yevpatoria Merchant Sea Port; Yevpatoria Sea Port; Yevpatoriya Commercial Sea Port; Yevpatoriya Sea Port,,http://www.bis.doc.gov/entities.default.htm,,,,
EL,,,,State Enterprise Feodosia Sea Trading Port,,"14 Gorky Street, Theodosia",Crimea,,98100,Ukraine,80 FR 52963,9/2/2015,,,For all items subject to the EAR.  (See §744.11 of the EAR),Presumption of denial.,,,,,,,,,,,,Port of Feodosia; Seaport of Feodosiya; Theodosia Commercial Seaport; Theodosia Merchant Sea Port; Theodosia Sea Port,,http://www.bis.doc.gov/entities.default.htm,,,,
EL,,,,State Enterprise Feodosia Sea Trading Port,,"14, Gorky Str., Feodosiya",Crimea,,98100,Ukraine,80 FR 52963,9/2/2015,,,For all items subject to the EAR.  (See §744.11 of the EAR),Presumption of denial.,,,,,,,,,,,,Port of Feodosia; Seaport of Feodosiya; Theodosia Commercial Seaport; Theodosia Merchant Sea Port; Theodosia Sea Port,,http://www.bis.doc.gov/entities.default.htm,,,,
EL,,,,State Enterprise Feodosia Sea Trading Port,,"Gorky Street 11, Feodosia",Crimea,,98100,Ukraine,80 FR 52963,9/2/2015,,,For all items subject to the EAR.  (See §744.11 of the EAR),Presumption of denial.,,,,,,,,,,,,Port of Feodosia; Seaport of Feodosiya; Theodosia Commercial Seaport; Theodosia Merchant Sea Port; Theodosia Sea Port,,http://www.bis.doc.gov/entities.default.htm,,,,
EL,,,,State Enterprise Kerch Sea Commercial Port,,"Kirova Street 28, Kerch",Crimea,,98312,Ukraine,80 FR 52963,9/2/2015,,,For all items subject to the EAR.  (See §744.11 of the EAR),Presumption of denial.,,,,,,,,,,,,Kerch Commercial Seaport; Kerch Merchant Sea Port; Kerch Sea Port; Port of Kerch; Seaport of Kerch; State Enterprise Kerch Commercial Sea Port,,http://www.bis.doc.gov/entities.default.htm,,,,
EL,,,,State Enterprise Kerch Sea Commercial Port,,"28 Kirova Str., Kerch",Crimea,,98312,Ukraine,80 FR 52963,9/2/2015,,,For all items subject to the EAR.  (See §744.11 of the EAR),Presumption of denial.,,,,,,,,,,,,Kerch Commercial Seaport; Kerch Merchant Sea Port; Kerch Sea Port; Port of Kerch; Seaport of Kerch; State Enterprise Kerch Commercial Sea Port,,http://www.bis.doc.gov/entities.default.htm,,,,
EL,,,,State Enterprise Kerch Sea Commercial Port,,"28, Kirov Str., Kerch",Crimea,,98312,Ukraine,80 FR 52963,9/2/2015,,,For all items subject to the EAR.  (See §744.11 of the EAR),Presumption of denial.,,,,,,,,,,,,Kerch Commercial Seaport; Kerch Merchant Sea Port; Kerch Sea Port; Port of Kerch; Seaport of Kerch; State Enterprise Kerch Commercial Sea Port,,http://www.bis.doc.gov/entities.default.htm,,,,
EL,,,,State Enterprise Kerch Sea Commercial Port,,"Ul. Kirov, 28, Kerch",Crimea,,98312,Ukraine,80 FR 52963,9/2/2015,,,For all items subject to the EAR.  (See §744.11 of the EAR),Presumption of denial.,,,,,,,,,,,,Kerch Commercial Seaport; Kerch Merchant Sea Port; Kerch Sea Port; Port of Kerch; Seaport of Kerch; State Enterprise Kerch Commercial Sea Port,,http://www.bis.doc.gov/entities.default.htm,,,,
EL,,,,State Enterprise Kerch Sea Commercial Port,,"ul Kirova 28, Kerch",Crimea,,98312,Ukraine,80 FR 52963,9/2/2015,,,For all items subject to the EAR.  (See §744.11 of the EAR),Presumption of denial.,,,,,,,,,,,,Kerch Commercial Seaport; Kerch Merchant Sea Port; Kerch Sea Port; Port of Ker ch; Seaport of Kerch; State Enterprise Kerch Commercial Sea Port  ,,http://www.bis.doc.gov/entities.default.htm,,,,
EL,,,,State Enterprise Sevastopol Sea Trading Port ,,"3 Place Nakhimova, Sevastopol",Crimea,,99011,Ukraine,80 FR 52963,9/2/2015,,,For all items subject to the EAR.  (See §744.11 of the EAR),Presumption of denial.,,,,,,,,,,,,Port of Sevastopol; Seaport of Sevastopol; Sevastopol Commercial Seaport; Sevastopol Merchant Sea Port; Sevastopol Sea Port; Sevastopol Sea Trade Port; State Enterprise Sevastopol Commercial Seaport ,,http://www.bis.doc.gov/entities.default.htm,,,,
EL,,,,State Enterprise Sevastopol Sea Trading Port ,,"5, Nakhimova Square Sevastopol",Crimea,,99011,Ukraine,80 FR 52963,9/2/2015,,,For all items subject to the EAR.  (See §744.11 of the EAR),Presumption of denial.,,,,,,,,,,,,Port of Sevastopol; Seaport of Sevastopol; Sevastopol Commercial Seaport; Sevastopol Merchant Sea Port; Sevastopol Sea Port; Sevastopol Sea Trade Port; State Enterprise Sevastopol Commercial Seaport ,,http://www.bis.doc.gov/entities.default.htm,,,,
EL,,,,State Enterprise Sevastopol Sea Trading Port ,,"Nahimova Square 5, Sevastopol",Crimea,,99011,Ukraine,80 FR 52963,9/2/2015,,,For all items subject to the EAR.  (See §744.11 of the EAR),Presumption of denial.,,,,,,,,,,,,Port of Sevastopol; Seaport of Sevastopol; Sevastopol Commercial Seaport; Sevastopol Merchant Sea Port; Sevastopol Sea Port; Sevastopol Sea Trade Port; State Enterprise Sevastopol Commercial Seaport ,,http://www.bis.doc.gov/entities.default.htm,,,,
EL,,,,State Enterprise Yalta Sea Trading Port,,"Roosevelt Street 3, Yalta",Crimea,,98600,Ukraine,80 FR 52963,9/2/2015,,,For all items subject to the EAR.  (See §744.11 of the EAR),Presumption of denial.,,,,,,,,,,,,Port of Yalta; Seaport of Yalta; Yalta Commercial Seaport; Yalta Merchant Sea Port; Yalta Sea Port,,http://www.bis.doc.gov/entities.default.htm,,,,
EL,,,,State Enterprise Yalta Sea Trading Port,,"5, Roosevelt Str., Yalta",Crimea,,98600,Ukraine,80 FR 52963,9/2/2015,,,For all items subject to the EAR.  (See §744.11 of the EAR),Presumption of denial.,,,,,,,,,,,,Port of Yalta; Seaport of Yalta; Yalta Commercial Seaport; Yalta Merchant Sea Port; Yalta Sea Port,,http://www.bis.doc.gov/entities.default.htm,,,,
EL,,,,State Enterprise Yalta Sea Trading Port,,"5 Roosevelt Street, Yalta",Crimea,,98600,Ukraine,80 FR 52963,9/2/2015,,,For all items subject to the EAR.  (See §744.11 of the EAR),Presumption of denial.,,,,,,,,,,,,Port of Yalta; Seaport of Yalta; Yalta Commercial Seaport; Yalta Merchant Sea Port; Yalta Sea Port,,http://www.bis.doc.gov/entities.default.htm,,,,
EL,,,,State Shipping Company Kerch Sea Ferry ,,"Tselimbernaya Street 16, Kerch",Crimea,,98307,Ukraine,80 FR 52963,9/2/2015,,,For all items subject to the EAR.  (See §744.11 of the EAR),Presumption of denial.,,,,,,,,,,,,State Ferry Enterprise Kerch Ferry,,http://www.bis.doc.gov/entities.default.htm,,,,
EL,,,,State Shipping Company Kerch Sea Ferry ,,"16 Tselibernaya Street, Kerch",Crimea,,98307,Ukraine,80 FR 52963,9/2/2015,,,For all items subject to the EAR.  (See §744.11 of the EAR),Presumption of denial.,,,,,,,,,,,,State Ferry Enterprise Kerch Ferry,,http://www.bis.doc.gov/entities.default.htm,,,,
EL,,,,IPP Oil Products (Cyprus) Limited,,"12 Esperidon Street, 4th Floor",Nicosia,,1087,Cyprus,80 FR 52963,9/2/2015,,,For all items subject to the EAR.  (See §744.11 of the EAR),Presumption of denial.,,,,,,,,,,,,,,http://www.bis.doc.gov/entities.default.htm,,,,
EL,,,,Rosneft Trade Limited,,"Elenion Building 5 Themistokli Dervi, 2nd Floor, Lefkosia",Nicosia,,1066,Cyprus,80 FR 52963,9/2/2015,,,For all items subject to the EAR when used in projects specified in §746.5 of the EAR,See §746.5(b) of the EAR,,,,,,, f.k.a. TNK Trade Limited,,,,,,,http://www.bis.doc.gov/entities.default.htm,,,,
EL,,,,Southport Management Services Limited,,,Nicosia,,,Cyprus,80 FR 52963,9/2/2015,,,For all items subject to the EAR.  (See §744.11 of the EAR),Presumption of denial.,,,,,,,See also address under United Kingdom,,,,,,,http://www.bis.doc.gov/entities.default.htm,,,,
EL,,,,Airfix Aviation Oy,,Tullimiehentie 4-6,Vantaa,,1530,Finland,80 FR 52963,9/2/2015,,,For all items subject to the EAR.  (See §744.11 of the EAR),Presumption of denial.,,,,,,,See also adress under Switzerland,,,,,,,http://www.bis.doc.gov/entities.default.htm,,,,
EL,,,,Set Petrochemicals Oy,,"Ukonvaaja 2, A",Espoo,,2130,Finland,80 FR 52963,9/2/2015,,,For all items subject to the EAR.  (See §744.11 of the EAR),Presumption of denial.,,,,,,,,,,,,,,http://www.bis.doc.gov/entities.default.htm,,,,
EL,,,,Southeast Trading Oy,,,Espoo,,,Finland,80 FR 52963,9/2/2015,,,For all items subject to the EAR.  (See §744.11 of the EAR),Presumption of denial.,,,,,,,See also addresses under Romania and Russia,,,,,Southeast Trading LTD.,,http://www.bis.doc.gov/entities.default.htm,,,,
EL,,,,Southeast Trading Oy,,Kannelkatu 8,Lappeenranta,,53100,Finland,80 FR 52963,9/2/2015,,,For all items subject to the EAR.  (See §744.11 of the EAR),Presumption of denial.,,,,,,,See also addresses under Romania and Russia,,,,,Southeast Trading LTD. ,,http://www.bis.doc.gov/entities.default.htm,,,,
EL,,,,Southeast Trading Oy,,PL 148,Lappeenranta,,53101,Finland,80 FR 52963,9/2/2015,,,For all items subject to the EAR.  (See §744.11 of the EAR),Presumption of denial.,,,,,,,See also addresses under Romania and Russia,,,,,Southeast Trading LTD. ,,http://www.bis.doc.gov/entities.default.htm,,,,
EL,,,,Southeast Trading Oy,,,Bucharest,,,Romania,80 FR 52963,9/2/2015,,,For all items subject to the EAR.  (See §744.11 of the EAR),Presumption of denial.,,,,,,,See also addresses under Finland and Russia,,,,,Southeast Trading LTD.,,http://www.bis.doc.gov/entities.default.htm,,,,
EL,,,,CJSC VANKORNEFT,,"Dobrovolcheskoy Brigady St., 15,",Krasnoyarsk Territory,,660077,Russia,80 FR 52963,9/2/2015, ,,For all items subject to the EAR when used in projects specified in §746.5 of the EAR,See §746.5(b) of the EAR,,,,,,,,,,,,Vankorneft; ZAO Vankorneft,,http://www.bis.doc.gov/entities.default.htm,,,,
EL,,,,Izhevsky Mekhanichesky Zavod JSC,,"8 Promyshlennaya Str.,",Izhevsk,,426063,Russia,80 FR 52963,9/2/2015,,,For all items subject to the EAR.  (See §744.11 of the EAR),Presumption of denial.,,,,,,,,,,,,Baikal,,http://www.bis.doc.gov/entities.default.htm,,,,
EL,,,,Neft-Aktiv LLC,,"Ulica Kaluzhskaya M., d., 15, str. 28",Moscow,,119071,Russia,80 FR 52963,9/2/2015,,,For all items subject to the EAR when used in projects specified in §746.5 of the EAR,See §746.5(b) of the EAR,,,,,,,,,,,,OOO Neft-Aktiv; RN-Aktiv OOO,,http://www.bis.doc.gov/entities.default.htm,,,,
EL,,,,OJSC Achinsk Refinery,,"Achinsk Refinery industrial area, Bolsheuluisky district",Krasnoyarsk Territory,,662110,Russia,80 FR 52963,9/2/2015,,,For all items subject to the EAR when used in projects specified in §746.5 of the EAR,See §746.5(b) of the EAR,,,,,,,,,,,,Achinsk Refinery; OAO Achinsk Oil Refinery VNK,,http://www.bis.doc.gov/entities.default.htm,,,,
EL,,,,OJSC Angarsk Petrochemical Company,,"Angarsk, Irkutsk region",,,665830,Russia,80 FR 52963,9/2/2015,,,For all items subject to the EAR when used in projects specified in §746.5 of the EAR,See §746.5(b) of the EAR,,,,,,,,,,,,Angarsk Refinery,,http://www.bis.doc.gov/entities.default.htm,,,,
EL,,,,OJSC Angarsk Petrochemical Company,,6 ul. K. Marksa,Angarsk,,665830,Russia,80 FR 52963,9/2/2015,,,For all items subject to the EAR when used in projects specified in §746.5 of the EAR,See §746.5(b) of the EAR,,,,,,,,,,,,Angarsk Refinery,,http://www.bis.doc.gov/entities.default.htm,,,,
EL,,,,OJSC Kuybyshev Refinery,,"25 Groznenskaya st.,",Samara,,443004,Russia,80 FR 52963,9/2/2015,,,For all items subject to the EAR when used in projects specified in §746.5 of the EAR,See §746.5(b) of the EAR,,,,,,,,,,,,Kuibyshev Refinery; OJSC Kuibyshev Refinery,,http://www.bis.doc.gov/entities.default.htm,,,,
EL,,,,OJSC Novokuybyshev Refinery,,Novokuibyshevsk,Samara region,,446207,Russia,80 FR 52963,9/2/2015,,,For all items subject to the EAR when used in projects specified in §746.5 of the EAR,See §746.5(b) of the EAR,,,,,,,,,,,,Novokuibyshevsk Refinery,,http://www.bis.doc.gov/entities.default.htm,,,,
EL,,,,OJSC Orenburgneft,,"Magistralnaya St., 2, Buzuluk",the Orenburg Region,,461040,Russia,80 FR 52963,9/2/2015,,,For all items subject to the EAR when used in projects specified in §746.5 of the EAR,See §746.5(b) of the EAR,,,,,,,,,,,,OAO JSC Orenburgneft; Orenburgneft,,http://www.bis.doc.gov/entities.default.htm,,,,
EL,,,,OJSC Orenburgneft,,St. Magistralynaya 2,Buzuluk,,461040,Russia,80 FR 52963,9/2/2015,,,For all items subject to the EAR when used in projects specified in §746.5 of the EAR,See §746.5(b) of the EAR,,,,,,,,,,,,OAO JSC Orenburgneft; Orenburgneft,,http://www.bis.doc.gov/entities.default.htm,,,,
EL,,,,OJSC RN Holding,,"60 Oktyabrskaya ul.,",Uvat,,626170,Russia,80 FR 52963,9/2/2015,,,For all items subject to the EAR when used in projects specified in §746.5 of the EAR,See §746.5(b) of the EAR,,,,,,,,,,,,RN Holding OAO,,http://www.bis.doc.gov/entities.default.htm,,,,
EL,,,,OJSC Samotlorneftegaz,,"Lenina St. 4, the Tyumen Region, Khanty-Mansiysk, Autonomous District",Nizhnevartovsk,,628606,Russia,80 FR 52963,9/2/2015,,,For all items subject to the EAR when used in projects specified in §746.5 of the EAR,See §746.5(b) of the EAR,,,,,,,,,,,,Samotlorneftegaz; Samotlorneftegaz JSC,,http://www.bis.doc.gov/entities.default.htm,,,,
EL,,,,OJSC Syzran Refinery,,"1 Astrakhanskaya st., Syzran",Samara region,,446009,Russia,80 FR 52963,9/2/2015,,,For all items subject to the EAR when used in projects specified in §746.5 of the EAR,See §746.5(b) of the EAR,,,,,,,,,,,,Open Joint-Stock Oil and Gas Company Syzran; Syzran Refinery,,http://www.bis.doc.gov/entities.default.htm,,,,
EL,,,,OJSC Syzran Refinery,,"Moskvorechje street 105, Building 8",Moscow,,115523,Russia,80 FR 52963,9/2/2015,,,For all items subject to the EAR when used in projects specified in §746.5 of the EAR,See §746.5(b) of the EAR,,,,,,, ,,,,,Open Joint-Stock Oil and Gas Company Syzran; Syzran Refinery,,http://www.bis.doc.gov/entities.default.htm,,,,
EL,,,,Open Joint Stock Company Kontsern Izhmash,,"3 Deryabin Proezd, Izhevsk",Udmurt Republic,,426006,Russia,80 FR 52963,9/2/2015,,,For all items subject to the EAR.  (See §744.11 of the EAR),Presumption of denial.,,,,,,,,,,,,OJSC Kontsern Izhmash,,http://www.bis.doc.gov/entities.default.htm,,,,
EL,,,,PJSC Verkhnechonskneftegaz,,"Baikalskaya St., 295 B",Irkutsk,,664050,Russia,80 FR 52963,9/2/2015,,,For all items subject to the EAR when used in projects specified in §746.5 of the EAR,See §746.5(b) of the EAR,,,,,,,,,,,,OJSC Verkhnechonskneftegaz; Verkhnechonskneftegaz,,http://www.bis.doc.gov/entities.default.htm,,,,
EL,,,,RN-Komsomolsky Refinery LLC,,"115 Leningradskaya st., Komsomolskon-Amur",Khabarovsk region,,681007,Russia,80 FR 52963,9/2/2015,,,For all items subject to the EAR when used in projects specified in §746.5 of the EAR,See §746.5(b) of the EAR,,, ,,,,,,,,,Komsomolsk Refinery; LLC RN-Komsomolsk Refinery; RN-Komsomolski NPZ OOO,,http://www.bis.doc.gov/entities.default.htm,,,,
EL,,,,RN-Yuganskneftegaz LLC,,"Lenina St., 26, Nefteyugansk",Tyumen Region,,628309,Russia,80 FR 52963,9/2/2015,, ,For all items subject to the EAR when used in projects specified in §746.5 of the EAR,See §746.5(b) of the EAR,,,,,,,,,,,,RN-Yuganskneftegaz OOO; Yuganskneftegaz,,http://www.bis.doc.gov/entities.default.htm,,,,
EL,,,,Southeast Trading Oy,,,St. Petersburg,,,Russia,80 FR 52963,9/2/2015,,,For all items subject to the EAR.  (See §744.11 of the EAR),Presumption of denial.,,,,,,,See also addresses under Finland and Romania,,,,,Southeast Trading LTD,,http://www.bis.doc.gov/entities.default.htm,,,,
EL,,,,Airfix Aviation Oy,,Chemin des Papillons 4,Geneva/Cointrin,,1216,Switzerland,80 FR 52963,9/2/2015,,,For all items subject to the EAR.  (See §744.11 of the EAR),Presumption of denial.,,,,,,,See also address under Finland ,,,,,,,http://www.bis.doc.gov/entities.default.htm,,,,
EL,,,,Rosneft Trading S.A.,,"2, Rue Place du Lac",Geneva,,1204,Switzerland,80 FR 52963,9/2/2015,,,For all items subject to the EAR when used in projects specified in §746.5 of the EAR,See §746.5(b) of the EAR,,,,,,,,,,,,,,http://www.bis.doc.gov/entities.default.htm,,,,
EL,,,,Private Joint-Stock Company Mako Holding,,"Bohdan Khmelnytsky Avenue, Building 102, Voroshilovsky District, Donetsk",Donetsk Oblast,,83015,Ukraine,80 FR 52963,9/2/2015,,,For all items subject to the EAR.  (See §744.11 of the EAR),Presumption of denial.,,,,,,,,,,,,,,http://www.bis.doc.gov/entities.default.htm,,,,
EL,,,,Southport Management Services Limited,,"De Castro Street 24, Akara Building, Wickhams Cay 1, Road Town, Tortola","Virgin Islands, British",,,United Kingdom,80 FR 52963,9/2/2015,,,For all items subject to the EAR.  (See §744.11 of the EAR),Presumption of denial.,,,,,,,See also address under Cyprus ,,,,,,,http://www.bis.doc.gov/entities.default.htm,,,,
EL,,,,Sky Rise Technology Ltd.,,"4-4-2301 Xinyi Jiayuan, Chongwenmen, Dongcheng, Beijing, China",Beijing,,,China,80 FR 69852,11/12/2015,,,For all items subject to the EAR.  (See §744.11 of the EAR),Presumption of denial.,,,,,,,See also addresses under Hong Kong,,,,,Sky Rise Tech,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,"TiMi Technologies Co., Ltd.",,"F/10, A-Tower, Nongke Building, 11/Shu Guang Hua Yuan Zhong Lu, Haidian District, Beijing, China, 100097",Beijing,,,China,80 FR 69852,11/12/2015,,,For all items subject to the EAR.  (See §744.11 of the EAR),Presumption of denial.,,,,,,,See also addresses under Hong Kong,,,,,TiMi Technology Co. Ltd.; TiMi Tech. ,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,"TiMi Technologies Co., Ltd.",,"Nanhai Avenue, Nanshan District, 518054, Shenzhen, China",Shenzhen,,,China,80 FR 69852,11/12/2015,,,For all items subject to the EAR.  (See §744.11 of the EAR),Presumption of denial.,,,,,,,See also addresses under Hong Kong,,,,,TiMi Technology Co. Ltd.; TiMi Tech. ,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,Wang Wei,,"4-4-2301 Xinyi Jiayuan, Chongwenmen, Dongcheng, Beijing, China; F/10, A-Tower, Nongke Building, 11/Shu Guang Hua Yuan Zhong Lu, Haidian District, Beijing, China, 100097",Beijing,,,China,80 FR 69852,11/12/2015,,,For all items subject to the EAR.  (See §744.11 of the EAR),Presumption of denial.,,,,,,,See also addresses under Hong Kong,,,,,Jack Wang,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,32 Group China Ltd.,,"Room 1905, 19/F, Nam Wo Hong Bldg., 148 Wing Lok Street, Sheung Wang, Hong Kong",Sheung Wang,,,Hong Kong,80 FR 69852,11/12/2015,,,For all items subject to the EAR.  (See §744.11 of the EAR),Presumption of denial.,,,,,,,,,,,,,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
